"No.","Length","Time","Source","Destination","Protocol","Info"
"891","230","212.383327","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"892","230","212.383874","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"894","230","212.385832","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"895","230","212.386731","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"897","230","212.388337","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"898","230","212.401960","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"899","232","212.402388","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"901","232","212.402889","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"903","230","212.456913","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"904","230","212.457337","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"906","588","212.466947","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"907","232","212.467934","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"908","232","212.467934","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"910","232","212.468475","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"912","232","212.480664","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"913","232","212.482732","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"914","232","212.482732","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"915","232","212.482732","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"917","118","212.484234","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"919","70","212.485382","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"920","70","212.485382","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"921","70","212.485382","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"925","230","212.502321","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"926","230","212.502321","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"928","408","212.515944","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"929","406","212.521787","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"931","158","212.539961","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_BARRIER_REQUEST"
"932","158","212.540463","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_BARRIER_REQUEST"
"933","158","212.540463","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_BARRIER_REQUEST"
"934","62","212.540964","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_BARRIER_REPLY"
"935","62","212.541460","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_BARRIER_REPLY"
"936","62","212.541460","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_BARRIER_REPLY"
"940","406","212.575090","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"941","231","212.592751","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"942","231","212.592751","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"944","230","212.598254","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"945","230","212.599226","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"947","230","212.604264","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"948","230","212.604264","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"950","232","212.605331","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"951","232","212.605331","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"954","231","212.610838","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"955","231","212.610838","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"957","233","212.611814","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"958","233","212.611814","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"961","78","212.662320","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"963","402","212.664257","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"965","126","212.716742","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"966","750","212.717739","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"971","326","212.719240","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"978","94","212.725282","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_GROUP_DESC"
"979","70","212.727370","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"980","70","212.727370","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"983","78","212.823453","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"984","70","212.824810","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"986","78","213.171961","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"988","402","213.174980","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"990","110","213.192084","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_FLOW"
"991","750","213.193223","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"993","70","213.206555","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"998","326","213.210244","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"1003","94","213.221966","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_GROUP_DESC"
"1004","70","213.224014","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"1005","70","213.224014","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"1009","78","213.323664","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"1010","70","213.325239","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"1012","230","214.422896","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1013","230","214.423867","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1014","230","214.425480","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1016","230","214.425982","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1017","230","214.425982","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1018","232","214.426481","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1019","230","214.426676","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1020","230","214.426676","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1021","232","214.427678","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1023","232","214.427678","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1024","232","214.428178","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1028","232","214.429177","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1030","232","214.429676","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1034","1514","214.437821","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1035","708","214.437821","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUTType: OFPT_PACKET_OUT"
"1037","410","214.440615","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1038","232","214.442955","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1039","232","214.443453","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1041","588","214.446120","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1042","232","214.450906","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1044","410","214.464760","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1045","232","214.466706","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1047","230","214.724646","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1048","406","214.726606","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1049","232","214.726606","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1050","230","214.727605","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1052","230","214.728631","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1054","232","214.729634","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1055","232","214.730631","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1056","232","214.730631","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1057","230","214.731162","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1058","232","214.731162","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1064","232","214.733535","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1066","758","214.736072","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1067","230","214.737424","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1068","230","214.738925","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1070","230","214.739425","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1071","230","214.739425","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1073","406","214.745737","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1074","230","214.750555","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1076","408","214.752023","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1077","410","214.753020","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1078","232","214.753522","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1080","588","214.755011","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1081","588","214.755831","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1082","410","214.756834","192.168.0.114","192.168.122.172","OpenFlow","Type: OFPT_PACKET_OUT"
"1085","231","215.224657","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1086","231","215.225815","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1087","230","215.227857","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1089","230","215.227857","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1090","230","215.227857","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1092","760","215.230179","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1093","230","215.230365","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1096","230","215.235642","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1097","230","215.244564","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1099","584","215.247650","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1100","406","215.249137","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1101","230","215.250109","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1103","232","215.251848","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1104","232","215.251848","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1107","408","215.253387","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1108","233","215.255533","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1109","233","215.255533","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1112","408","215.259533","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1114","588","215.262563","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1115","232","215.265941","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1117","408","215.271949","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1118","232","215.275976","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1119","233","215.276477","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1120","233","215.276477","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1124","232","215.278172","192.168.0.114","192.168.122.166","OpenFlow","Type: OFPT_PACKET_OUT"
"1126","230","215.524085","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1127","230","215.525648","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1128","230","215.525648","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1129","230","215.526147","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1131","230","215.526648","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1132","232","215.526648","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1134","230","215.527189","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1135","232","215.528691","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1136","232","215.529191","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1137","230","215.529191","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1138","232","215.529191","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1140","232","215.529191","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1142","230","215.529689","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1143","230","215.529689","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1144","232","215.530190","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1145","230","215.530190","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1148","230","215.530689","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1154","582","215.533692","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1155","230","215.545194","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1157","230","215.549097","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1158","230","215.552959","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1159","230","215.553462","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1161","232","215.562154","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1162","232","215.562154","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1164","232","215.564661","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1165","232","215.565624","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1167","232","215.566844","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1168","232","215.566844","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1170","232","215.568831","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1171","232","215.569877","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1173","232","215.576475","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1174","232","215.577740","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1176","232","215.579742","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1177","232","215.580242","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_PACKET_OUT"
"1179","78","216.980891","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"1181","402","216.981863","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"1183","126","217.004867","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"1184","750","217.006363","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"1190","326","217.009021","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"1196","118","217.222785","192.168.0.114","192.168.122.209","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_METER"
"1197","70","217.224892","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP"
"1198","70","217.225391","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_GROUP_DESC"
"1199","70","217.225391","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_METER"
"1204","78","217.301460","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_PORT_STATS"
"1206","402","217.303400","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_PORT_STATS"
"1208","126","217.310565","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_MULTIPART_REQUEST, OFPMP_TABLE"
"1209","750","217.310565","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_FLOW"
"1215","326","217.312174","192.168.122.141","192.168.0.114","OpenFlow","Type: OFPT_MULTIPART_REPLY, OFPMP_TABLE"
"1221","758","217.528740","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1222","232","217.530264","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1223","232","217.531014","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1224","232","217.531014","192.168.122.209","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1225","232","217.531014","192.168.122.166","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1226","230","217.531434","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1229","232","217.532601","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1231","230","217.533101","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1235","232","217.534102","192.168.122.172","192.168.0.114","OpenFlow","Type: OFPT_PACKET_IN"
"1237","230","217.536024","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1239","230","217.536875","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1240","230","217.541901","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1242","230","217.549763","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1243","230","217.550548","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1245","230","217.551663","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1246","230","217.552649","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
"1247","230","217.553180","192.168.0.114","192.168.122.141","OpenFlow","Type: OFPT_PACKET_OUT"
